protein1 protein2 neighborhood fusion cooccurence coexpression experimental database textmining combined_score
9606.ENSP00000353463 9606.ENSP00000278823 0 0 0 320 940 900 662 998
9606.ENSP00000353463 9606.ENSP00000349508 0 0 0 302 948 900 733 998
9606.ENSP00000353463 9606.ENSP00000412302 0 0 0 184 997 900 418 999
9606.ENSP00000353463 9606.ENSP00000362649 0 0 0 247 943 900 598 998
9606.ENSP00000353463 9606.ENSP00000369716 0 0 0 129 948 900 733 998
9606.ENSP00000353463 9606.ENSP00000333633 0 0 0 62 907 900 733 997
9606.ENSP00000353463 9606.ENSP00000369424 0 0 0 229 949 900 709 998
9606.ENSP00000353463 9606.ENSP00000256429 0 0 0 63 998 900 496 999
9606.ENSP00000353549 9606.ENSP00000339109 0 0 0 110 996 900 807 999
9606.ENSP00000353549 9606.ENSP00000477760 0 0 0 0 988 900 809 999
9606.ENSP00000353549 9606.ENSP00000363322 0 0 0 0 988 900 832 999
9606.ENSP00000353549 9606.ENSP00000261819 0 0 0 147 989 900 903 999
9606.ENSP00000353549 9606.ENSP00000296509 0 0 0 171 995 900 675 999
9606.ENSP00000353549 9606.ENSP00000478501 0 0 0 155 996 900 971 999
9606.ENSP00000353549 9606.ENSP00000378529 0 0 0 95 998 900 679 999
9606.ENSP00000353549 9606.ENSP00000357858 0 0 0 201 930 900 689 998
9606.ENSP00000353549 9606.ENSP00000426654 0 0 0 310 998 900 900 999
9606.ENSP00000353549 9606.ENSP00000348838 0 0 0 63 939 900 733 998
9606.ENSP00000353549 9606.ENSP00000394394 0 0 0 127 996 900 887 999
9606.ENSP00000353549 9606.ENSP00000351250 0 0 0 0 993 0 0 993
9606.ENSP00000353549 9606.ENSP00000360532 0 0 0 122 980 0 196 984
9606.ENSP00000353549 9606.ENSP00000361540 0 0 0 129 999 900 882 999
9606.ENSP00000353549 9606.ENSP00000421842 0 0 0 0 989 900 674 999
9606.ENSP00000353549 9606.ENSP00000434614 0 0 0 169 998 900 449 999
9606.ENSP00000353549 9606.ENSP00000349957 0 0 0 62 969 900 885 999
9606.ENSP00000353549 9606.ENSP00000355966 0 0 0 0 929 900 346 994
9606.ENSP00000353549 9606.ENSP00000378350 0 0 0 291 996 900 963 999
9606.ENSP00000353549 9606.ENSP00000287598 0 0 0 148 995 900 619 999
9606.ENSP00000353549 9606.ENSP00000229758 0 0 0 61 985 0 471 992
9606.ENSP00000353549 9606.ENSP00000314004 0 0 0 151 998 900 810 999
9606.ENSP00000353575 9606.ENSP00000416250 0 0 0 301 993 900 922 999
9606.ENSP00000353575 9606.ENSP00000273783 0 0 0 302 998 900 447 999
9606.ENSP00000353575 9606.ENSP00000394869 0 0 0 195 986 900 962 999
9606.ENSP00000353575 9606.ENSP00000266126 0 0 0 164 996 900 924 999
9606.ENSP00000353582 9606.ENSP00000478570 0 0 0 0 972 900 651 998
9606.ENSP00000353741 9606.ENSP00000393241 0 0 0 349 960 900 194 997
9606.ENSP00000353741 9606.ENSP00000362744 0 0 204 672 960 900 0 998
9606.ENSP00000353741 9606.ENSP00000346046 0 0 0 96 960 900 0 996
9606.ENSP00000353741 9606.ENSP00000472469 0 0 0 442 960 900 58 997
9606.ENSP00000353741 9606.ENSP00000378163 0 0 0 480 960 900 0 997
9606.ENSP00000353741 9606.ENSP00000355315 0 0 0 65 960 900 167 996
9606.ENSP00000353741 9606.ENSP00000426909 0 0 0 727 960 0 90 989
9606.ENSP00000353741 9606.ENSP00000346050 0 0 0 555 960 900 0 998
9606.ENSP00000353741 9606.ENSP00000363676 0 0 0 649 960 900 67 998
9606.ENSP00000353741 9606.ENSP00000464813 0 0 0 648 960 900 195 998
9606.ENSP00000353741 9606.ENSP00000361076 0 0 0 454 960 900 69 997
9606.ENSP00000353741 9606.ENSP00000296577 0 0 0 866 963 0 818 999
9606.ENSP00000353741 9606.ENSP00000346027 0 0 0 384 960 900 111 997
9606.ENSP00000353741 9606.ENSP00000377640 0 0 0 225 960 900 108 996
9606.ENSP00000353741 9606.ENSP00000346067 0 0 0 754 958 900 0 998
9606.ENSP00000353741 9606.ENSP00000389103 0 0 0 325 960 900 59 997
9606.ENSP00000353741 9606.ENSP00000311430 0 0 0 747 919 900 185 998
9606.ENSP00000353741 9606.ENSP00000428085 0 0 0 537 960 900 109 998
9606.ENSP00000353741 9606.ENSP00000414321 0 0 0 446 960 900 0 997
9606.ENSP00000353741 9606.ENSP00000272317 0 0 0 285 960 900 67 996
9606.ENSP00000353741 9606.ENSP00000262584 0 0 0 373 960 900 112 997
9606.ENSP00000353741 9606.ENSP00000318646 0 0 0 265 960 900 0 996
9606.ENSP00000353741 9606.ENSP00000420311 0 0 0 313 960 900 0 997
9606.ENSP00000353741 9606.ENSP00000369757 0 0 226 386 960 900 267 998
9606.ENSP00000353741 9606.ENSP00000435777 45 0 229 516 960 900 71 998
9606.ENSP00000353741 9606.ENSP00000402515 0 0 0 84 993 900 778 999
9606.ENSP00000353741 9606.ENSP00000309830 0 0 0 220 960 900 212 997
9606.ENSP00000353741 9606.ENSP00000302896 0 0 0 537 960 900 82 998
9606.ENSP00000353741 9606.ENSP00000418082 0 0 0 347 960 900 0 997
9606.ENSP00000353741 9606.ENSP00000475027 76 0 0 143 960 0 0 965
9606.ENSP00000353741 9606.ENSP00000360532 0 0 0 137 980 0 344 987
9606.ENSP00000353741 9606.ENSP00000296674 111 0 0 354 960 900 64 997
9606.ENSP00000353741 9606.ENSP00000223641 0 0 0 141 960 0 138 967
9606.ENSP00000353741 9606.ENSP00000404375 0 0 0 144 956 900 134 996
9606.ENSP00000353741 9606.ENSP00000416429 0 0 0 356 960 900 0 997
9606.ENSP00000353741 9606.ENSP00000339095 0 0 0 291 973 900 0 997
9606.ENSP00000353741 9606.ENSP00000363018 50 0 0 321 960 900 90 997
9606.ENSP00000353741 9606.ENSP00000435096 0 0 0 319 960 900 0 997
9606.ENSP00000353741 9606.ENSP00000385958 0 0 0 340 960 900 0 997
9606.ENSP00000353741 9606.ENSP00000309334 0 0 0 682 960 900 0 998
9606.ENSP00000353741 9606.ENSP00000251453 0 0 0 552 960 900 50 998
9606.ENSP00000353741 9606.ENSP00000230050 0 0 0 417 960 900 87 997
9606.ENSP00000353741 9606.ENSP00000346088 0 0 0 213 960 900 93 996
9606.ENSP00000353741 9606.ENSP00000397798 0 0 0 379 956 900 0 997
9606.ENSP00000353741 9606.ENSP00000345957 0 0 0 334 960 900 145 997
9606.ENSP00000353741 9606.ENSP00000354739 79 0 0 525 960 900 204 998
9606.ENSP00000353741 9606.ENSP00000379888 0 0 0 667 960 900 156 998
9606.ENSP00000353741 9606.ENSP00000357555 0 0 0 215 960 900 0 996
9606.ENSP00000353741 9606.ENSP00000388107 0 0 0 108 960 900 0 996
9606.ENSP00000353741 9606.ENSP00000481646 0 0 0 253 958 900 0 996
9606.ENSP00000353741 9606.ENSP00000398131 0 0 0 740 965 900 952 999
9606.ENSP00000353741 9606.ENSP00000225430 0 0 0 381 960 900 83 997
9606.ENSP00000353741 9606.ENSP00000463784 0 0 0 512 960 900 0 997
9606.ENSP00000353741 9606.ENSP00000348849 0 0 0 418 960 900 0 997
9606.ENSP00000353741 9606.ENSP00000274242 0 0 0 84 960 900 56 996
9606.ENSP00000353741 9606.ENSP00000341885 0 0 0 695 960 900 356 999
9606.ENSP00000353741 9606.ENSP00000470972 0 0 0 326 960 900 0 997
9606.ENSP00000353741 9606.ENSP00000467466 0 0 0 262 960 900 74 996
9606.ENSP00000353741 9606.ENSP00000472985 111 0 0 347 960 900 213 997
9606.ENSP00000353741 9606.ENSP00000270625 0 0 0 381 960 900 0 997
9606.ENSP00000353741 9606.ENSP00000463379 0 0 0 147 956 0 0 961
9606.ENSP00000353793 9606.ENSP00000276533 0 0 0 259 969 0 920 998
9606.ENSP00000353793 9606.ENSP00000401018 0 0 0 267 923 0 797 987
9606.ENSP00000353850 9606.ENSP00000379350 0 0 0 0 913 0 902 991
9606.ENSP00000353850 9606.ENSP00000378015 0 0 0 0 994 0 900 999
9606.ENSP00000354040 9606.ENSP00000402338 0 0 0 905 949 0 742 998
9606.ENSP00000354040 9606.ENSP00000407323 0 0 0 896 942 0 520 996
9606.ENSP00000354040 9606.ENSP00000483484 0 0 0 902 970 0 913 999
9606.ENSP00000354040 9606.ENSP00000364320 0 0 0 875 948 0 803 998
9606.ENSP00000354040 9606.ENSP00000348596 0 0 0 908 966 0 206 997
9606.ENSP00000354040 9606.ENSP00000322396 0 0 0 897 909 0 186 991
9606.ENSP00000354040 9606.ENSP00000338573 0 0 0 809 927 0 675 995
9606.ENSP00000354040 9606.ENSP00000363574 0 0 0 145 943 0 630 980
9606.ENSP00000354040 9606.ENSP00000346725 0 0 0 903 923 0 542 996
9606.ENSP00000354040 9606.ENSP00000263239 0 0 0 905 903 0 227 992
9606.ENSP00000354040 9606.ENSP00000371858 0 0 0 889 943 0 693 997
9606.ENSP00000354061 9606.ENSP00000360532 0 0 0 109 980 0 0 981
9606.ENSP00000354061 9606.ENSP00000261070 0 0 0 0 909 0 0 909
9606.ENSP00000354086 9606.ENSP00000264995 0 0 0 308 958 900 0 996
9606.ENSP00000354086 9606.ENSP00000323065 0 0 0 130 906 900 168 992
9606.ENSP00000354086 9606.ENSP00000308275 0 0 0 574 961 900 0 998
9606.ENSP00000354086 9606.ENSP00000356001 0 0 0 186 967 900 0 997
9606.ENSP00000354086 9606.ENSP00000229238 0 0 0 148 961 900 0 996
9606.ENSP00000354086 9606.ENSP00000276585 0 0 0 125 936 900 0 994
9606.ENSP00000354086 9606.ENSP00000300151 0 0 0 218 937 900 382 996
9606.ENSP00000354086 9606.ENSP00000308897 0 0 0 165 947 900 737 998
9606.ENSP00000354086 9606.ENSP00000449884 0 0 0 144 966 900 558 998
9606.ENSP00000354086 9606.ENSP00000301585 0 0 0 258 966 900 103 997
9606.ENSP00000354086 9606.ENSP00000363999 0 0 0 131 962 900 249 997
9606.ENSP00000354086 9606.ENSP00000357823 0 0 0 131 969 900 462 998
9606.ENSP00000354086 9606.ENSP00000417602 0 0 0 173 966 900 267 997
9606.ENSP00000354086 9606.ENSP00000373404 0 0 0 398 957 900 0 997
9606.ENSP00000354086 9606.ENSP00000484903 0 0 0 530 973 900 452 999
9606.ENSP00000354086 9606.ENSP00000419370 0 0 0 158 931 0 146 946
9606.ENSP00000354086 9606.ENSP00000260102 0 0 0 364 935 900 0 995
9606.ENSP00000354086 9606.ENSP00000312311 0 0 0 138 937 900 0 994
9606.ENSP00000354086 9606.ENSP00000223324 0 0 0 131 966 900 0 996
9606.ENSP00000354086 9606.ENSP00000199706 0 0 0 200 969 900 0 997
9606.ENSP00000354086 9606.ENSP00000225969 0 0 0 263 906 900 0 992
9606.ENSP00000354086 9606.ENSP00000333401 0 0 0 124 961 900 625 998
9606.ENSP00000354086 9606.ENSP00000354525 0 0 0 258 961 900 498 998
9606.ENSP00000354086 9606.ENSP00000258383 0 0 0 397 960 900 389 998
9606.ENSP00000354086 9606.ENSP00000253099 0 0 0 865 903 900 0 998
9606.ENSP00000354086 9606.ENSP00000288937 0 0 0 217 970 900 0 997
9606.ENSP00000354086 9606.ENSP00000361084 0 0 0 161 933 900 0 993
9606.ENSP00000354086 9606.ENSP00000279242 0 0 0 122 951 900 125 995
9606.ENSP00000354086 9606.ENSP00000424328 0 0 0 143 942 900 823 999
9606.ENSP00000354086 9606.ENSP00000338057 0 0 0 139 910 900 0 991
9606.ENSP00000354086 9606.ENSP00000306548 0 0 0 182 968 900 284 997
9606.ENSP00000354086 9606.ENSP00000360498 0 0 0 121 954 900 806 999
9606.ENSP00000354125 9606.ENSP00000332604 0 0 0 827 954 900 897 999
9606.ENSP00000354125 9606.ENSP00000253108 0 0 0 857 987 900 940 999
9606.ENSP00000354125 9606.ENSP00000370258 0 0 0 808 966 540 658 998
9606.ENSP00000354125 9606.ENSP00000431800 0 0 0 838 958 900 885 999
9606.ENSP00000354125 9606.ENSP00000216190 0 0 0 908 945 900 962 999
9606.ENSP00000354125 9606.ENSP00000429931 0 0 0 836 984 900 883 999
9606.ENSP00000354125 9606.ENSP00000362688 0 0 0 968 987 900 922 999
9606.ENSP00000354125 9606.ENSP00000358140 0 0 0 891 974 900 909 999
9606.ENSP00000354125 9606.ENSP00000220849 0 0 0 868 987 900 894 999
9606.ENSP00000354125 9606.ENSP00000436049 0 0 0 907 984 900 873 999
9606.ENSP00000354125 9606.ENSP00000248342 0 0 0 234 983 900 858 999
9606.ENSP00000354125 9606.ENSP00000485663 0 0 0 877 984 900 861 999
9606.ENSP00000354251 9606.ENSP00000376368 0 0 0 87 971 900 802 999
9606.ENSP00000354251 9606.ENSP00000365312 0 0 0 63 925 900 835 998
9606.ENSP00000354251 9606.ENSP00000481038 0 0 0 425 957 900 917 999
9606.ENSP00000354251 9606.ENSP00000444645 0 0 0 425 997 900 876 999
9606.ENSP00000354251 9606.ENSP00000483313 0 0 0 64 992 900 967 999
9606.ENSP00000354340 9606.ENSP00000351990 0 0 0 735 901 900 990 999
9606.ENSP00000354340 9606.ENSP00000250495 0 0 0 62 919 900 935 999
9606.ENSP00000354340 9606.ENSP00000253023 0 0 0 79 911 900 936 999
9606.ENSP00000354346 9606.ENSP00000360532 0 0 0 86 980 0 268 985
9606.ENSP00000354361 9606.ENSP00000223129 0 0 0 63 993 0 251 994
9606.ENSP00000354361 9606.ENSP00000313816 0 0 0 0 993 0 0 993
9606.ENSP00000354361 9606.ENSP00000363017 0 0 0 0 993 0 284 994
9606.ENSP00000354361 9606.ENSP00000254719 0 0 0 83 993 0 277 994
9606.ENSP00000354376 9606.ENSP00000347839 0 0 0 50 973 0 800 994
9606.ENSP00000354394 9606.ENSP00000262367 0 0 0 79 923 900 466 995
9606.ENSP00000354461 9606.ENSP00000362115 0 0 0 0 932 0 540 967
9606.ENSP00000354461 9606.ENSP00000360154 0 0 0 0 984 0 752 995
9606.ENSP00000354461 9606.ENSP00000464955 0 0 0 0 933 0 0 933
9606.ENSP00000354488 9606.ENSP00000347507 0 0 0 247 978 0 619 993
9606.ENSP00000354488 9606.ENSP00000386041 0 0 0 240 943 900 683 998
9606.ENSP00000354488 9606.ENSP00000464317 0 0 0 218 954 900 477 997
9606.ENSP00000354522 9606.ENSP00000411532 0 0 0 112 925 540 918 997
9606.ENSP00000354522 9606.ENSP00000396704 0 0 0 88 909 0 769 979
9606.ENSP00000354522 9606.ENSP00000223073 0 0 0 163 961 0 0 966
9606.ENSP00000354525 9606.ENSP00000377486 0 0 0 410 990 900 228 999
9606.ENSP00000354525 9606.ENSP00000053468 135 0 0 464 979 900 200 999
9606.ENSP00000354525 9606.ENSP00000308275 0 0 0 198 973 900 0 997
9606.ENSP00000354525 9606.ENSP00000431040 81 0 0 460 979 900 157 998
9606.ENSP00000354525 9606.ENSP00000356001 0 0 0 484 980 900 0 998
9606.ENSP00000354525 9606.ENSP00000308897 135 0 0 679 949 900 637 999
9606.ENSP00000354525 9606.ENSP00000301585 0 0 0 438 915 900 115 995
9606.ENSP00000354525 9606.ENSP00000363999 0 0 0 173 958 900 0 996
9606.ENSP00000354525 9606.ENSP00000357823 0 0 0 701 991 900 626 999
9606.ENSP00000354525 9606.ENSP00000417602 0 0 0 288 971 900 195 998
9606.ENSP00000354525 9606.ENSP00000258455 185 0 0 472 919 900 680 998
9606.ENSP00000354525 9606.ENSP00000382250 0 0 0 453 919 900 453 997
9606.ENSP00000354525 9606.ENSP00000484903 0 0 0 280 962 900 671 998
9606.ENSP00000354525 9606.ENSP00000260102 135 0 0 802 944 900 200 999
9606.ENSP00000354525 9606.ENSP00000225969 0 0 0 724 943 900 228 998
9606.ENSP00000354525 9606.ENSP00000296102 169 0 0 311 919 900 228 995
9606.ENSP00000354525 9606.ENSP00000333401 0 0 0 305 959 900 575 998
9606.ENSP00000354525 9606.ENSP00000253099 110 0 0 846 980 900 197 999
9606.ENSP00000354525 9606.ENSP00000288937 185 0 0 872 919 900 228 999
9606.ENSP00000354525 9606.ENSP00000424328 0 0 0 118 953 900 434 997
9606.ENSP00000354525 9606.ENSP00000315017 135 0 0 450 942 900 622 998
9606.ENSP00000354525 9606.ENSP00000264995 110 0 0 531 943 900 173 997
9606.ENSP00000354525 9606.ENSP00000229238 0 0 0 181 964 900 0 996
9606.ENSP00000354525 9606.ENSP00000449884 0 0 0 80 948 900 0 994
9606.ENSP00000354525 9606.ENSP00000423399 185 0 0 526 919 900 228 997
9606.ENSP00000354525 9606.ENSP00000373404 135 0 0 470 981 900 200 999
9606.ENSP00000354525 9606.ENSP00000341082 0 0 0 276 919 900 258 995
9606.ENSP00000354525 9606.ENSP00000312311 0 0 0 254 967 900 0 997
9606.ENSP00000354525 9606.ENSP00000354580 44 0 0 689 989 900 228 999
9606.ENSP00000354525 9606.ENSP00000223324 78 0 0 491 919 900 228 996
9606.ENSP00000354525 9606.ENSP00000199706 0 0 0 275 974 900 0 998
9606.ENSP00000354525 9606.ENSP00000362036 42 0 0 472 919 900 427 997
9606.ENSP00000354525 9606.ENSP00000258383 0 0 0 307 967 900 99 997
9606.ENSP00000354525 9606.ENSP00000272418 135 0 0 478 921 900 296 997
9606.ENSP00000354525 9606.ENSP00000306548 135 0 0 730 981 900 404 999
9606.ENSP00000354525 9606.ENSP00000354086 0 0 0 258 961 900 498 998
9606.ENSP00000354525 9606.ENSP00000360498 0 0 0 235 945 900 390 997
9606.ENSP00000354554 9606.ENSP00000317159 295 784 0 197 989 900 924 999
9606.ENSP00000354554 9606.ENSP00000430494 0 0 0 61 945 900 860 999
9606.ENSP00000354554 9606.ENSP00000203407 0 0 0 55 944 900 690 998
9606.ENSP00000354554 9606.ENSP00000266544 0 0 0 0 960 0 420 976
9606.ENSP00000354554 9606.ENSP00000306397 295 0 403 431 993 900 900 999
9606.ENSP00000354554 9606.ENSP00000332887 0 0 0 0 953 900 741 998
9606.ENSP00000354554 9606.ENSP00000309565 0 0 0 62 973 900 640 999
9606.ENSP00000354554 9606.ENSP00000268379 0 0 0 0 954 900 745 998
9606.ENSP00000354554 9606.ENSP00000367939 0 0 0 0 991 900 724 999
9606.ENSP00000354558 9606.ENSP00000456405 0 0 0 60 978 900 949 999
9606.ENSP00000354558 9606.ENSP00000307272 0 0 0 641 993 900 990 999
9606.ENSP00000354558 9606.ENSP00000256644 0 0 0 0 993 900 397 999
9606.ENSP00000354558 9606.ENSP00000357288 0 0 0 0 993 900 315 999
9606.ENSP00000354558 9606.ENSP00000225577 0 0 0 62 974 900 980 999
9606.ENSP00000354558 9606.ENSP00000262187 0 0 0 56 952 900 968 999
9606.ENSP00000354558 9606.ENSP00000265960 0 0 0 61 942 900 858 999
9606.ENSP00000354558 9606.ENSP00000278671 0 0 0 0 993 900 440 999
9606.ENSP00000354558 9606.ENSP00000262850 0 0 0 57 933 900 736 998
9606.ENSP00000354558 9606.ENSP00000383003 0 0 0 0 973 900 931 999
9606.ENSP00000354558 9606.ENSP00000296782 0 0 0 112 963 900 977 999
9606.ENSP00000354558 9606.ENSP00000343118 0 0 0 0 993 900 319 999
9606.ENSP00000354580 9606.ENSP00000377486 272 0 0 563 989 900 494 999
9606.ENSP00000354580 9606.ENSP00000053468 0 0 0 653 940 900 502 998
9606.ENSP00000354580 9606.ENSP00000420714 50 0 0 478 940 900 308 997
9606.ENSP00000354580 9606.ENSP00000308275 0 0 0 383 965 900 355 998
9606.ENSP00000354580 9606.ENSP00000431040 0 0 0 682 907 900 222 997
9606.ENSP00000354580 9606.ENSP00000308897 60 0 0 596 943 900 619 999
9606.ENSP00000354580 9606.ENSP00000301585 44 0 0 771 948 900 0 998
9606.ENSP00000354580 9606.ENSP00000357823 45 0 0 654 971 900 386 999
9606.ENSP00000354580 9606.ENSP00000417602 0 0 0 656 936 900 0 997
9606.ENSP00000354580 9606.ENSP00000258455 295 0 0 736 987 900 386 999
9606.ENSP00000354580 9606.ENSP00000382250 46 0 0 730 944 900 385 998
9606.ENSP00000354580 9606.ENSP00000317376 0 0 0 588 940 900 549 998
9606.ENSP00000354580 9606.ENSP00000260102 105 0 0 599 943 900 308 998
9606.ENSP00000354580 9606.ENSP00000225969 295 0 0 855 944 900 386 999
9606.ENSP00000354580 9606.ENSP00000296102 0 0 0 374 944 900 662 998
9606.ENSP00000354580 9606.ENSP00000333401 0 0 0 499 966 900 0 998
9606.ENSP00000354580 9606.ENSP00000354525 44 0 0 689 989 900 228 999
9606.ENSP00000354580 9606.ENSP00000253099 0 0 0 592 955 900 228 998
9606.ENSP00000354580 9606.ENSP00000288937 0 0 0 858 944 900 386 999
9606.ENSP00000354580 9606.ENSP00000424328 0 0 0 70 914 900 251 993
9606.ENSP00000354580 9606.ENSP00000384952 44 0 0 502 940 900 308 997
9606.ENSP00000354580 9606.ENSP00000264995 0 0 0 717 943 900 757 999
9606.ENSP00000354580 9606.ENSP00000229238 0 0 0 130 961 900 491 998
9606.ENSP00000354580 9606.ENSP00000449884 0 0 0 642 903 900 0 996
9606.ENSP00000354580 9606.ENSP00000423399 0 0 0 733 944 900 393 998
9606.ENSP00000354580 9606.ENSP00000373404 0 0 0 675 940 900 308 998
9606.ENSP00000354580 9606.ENSP00000341082 0 0 0 648 989 900 586 999
9606.ENSP00000354580 9606.ENSP00000223324 232 0 0 679 989 900 386 999
9606.ENSP00000354580 9606.ENSP00000362036 287 0 0 728 944 900 531 999
9606.ENSP00000354580 9606.ENSP00000362208 150 0 0 475 940 900 308 997
9606.ENSP00000354580 9606.ENSP00000360850 46 0 0 474 907 900 222 995
9606.ENSP00000354580 9606.ENSP00000245539 44 0 0 656 940 900 308 998
9606.ENSP00000354580 9606.ENSP00000272418 78 0 0 529 940 900 471 998
9606.ENSP00000354580 9606.ENSP00000306548 219 0 0 685 943 900 431 999
9606.ENSP00000354621 9606.ENSP00000262158 0 0 0 0 974 900 731 999
9606.ENSP00000354633 9606.ENSP00000362068 0 0 0 64 938 900 886 999
9606.ENSP00000354633 9606.ENSP00000375942 0 0 0 64 998 900 784 999
9606.ENSP00000354633 9606.ENSP00000358854 0 0 0 80 995 900 836 999
9606.ENSP00000354633 9606.ENSP00000339917 0 0 0 94 956 900 496 997
9606.ENSP00000354633 9606.ENSP00000406549 0 0 0 63 972 900 745 999
9606.ENSP00000354633 9606.ENSP00000399982 0 0 0 0 963 900 868 999
9606.ENSP00000354633 9606.ENSP00000269142 0 0 0 145 955 900 505 997
9606.ENSP00000354633 9606.ENSP00000263974 0 0 0 83 998 900 903 999
9606.ENSP00000354633 9606.ENSP00000367406 0 0 0 63 998 900 869 999
9606.ENSP00000354633 9606.ENSP00000299424 0 0 0 189 970 900 952 999
9606.ENSP00000354633 9606.ENSP00000252996 0 0 0 145 998 900 822 999
9606.ENSP00000354633 9606.ENSP00000355051 0 0 0 112 993 900 983 999
9606.ENSP00000354633 9606.ENSP00000312709 0 0 0 63 997 900 870 999
9606.ENSP00000354649 9606.ENSP00000399457 0 0 0 729 958 900 767 999
9606.ENSP00000354649 9606.ENSP00000295770 0 0 0 677 954 720 833 999
9606.ENSP00000354665 9606.ENSP00000354687 0 0 0 578 942 900 927 999
9606.ENSP00000354665 9606.ENSP00000301457 0 0 0 0 942 900 228 995
9606.ENSP00000354665 9606.ENSP00000362060 0 0 0 0 986 900 124 998
9606.ENSP00000354665 9606.ENSP00000252711 0 0 0 0 908 900 267 992
9606.ENSP00000354665 9606.ENSP00000356972 0 0 0 0 942 900 405 996
9606.ENSP00000354665 9606.ENSP00000263774 0 0 0 61 971 900 499 998
9606.ENSP00000354665 9606.ENSP00000362873 0 0 0 61 942 900 208 995
9606.ENSP00000354665 9606.ENSP00000354961 0 0 0 758 942 900 960 999
9606.ENSP00000354665 9606.ENSP00000418438 0 0 0 0 942 900 320 995
9606.ENSP00000354665 9606.ENSP00000355046 0 0 0 744 942 900 957 999
9606.ENSP00000354665 9606.ENSP00000369176 0 0 0 0 942 900 416 996
9606.ENSP00000354665 9606.ENSP00000392709 0 0 0 0 942 900 468 996
9606.ENSP00000354665 9606.ENSP00000354728 0 0 0 845 942 0 961 999
9606.ENSP00000354665 9606.ENSP00000327268 0 0 0 61 942 900 507 997
9606.ENSP00000354665 9606.ENSP00000276689 0 0 0 61 942 900 88 994
9606.ENSP00000354665 9606.ENSP00000354813 0 0 0 896 942 900 902 999
9606.ENSP00000354665 9606.ENSP00000266544 0 0 0 0 908 900 471 994
9606.ENSP00000354665 9606.ENSP00000419087 0 0 0 61 908 900 70 990
9606.ENSP00000354665 9606.ENSP00000184266 0 0 0 61 942 900 133 994
9606.ENSP00000354665 9606.ENSP00000299166 0 0 0 61 908 900 526 995
9606.ENSP00000354665 9606.ENSP00000252102 0 0 0 0 942 900 447 996
9606.ENSP00000354665 9606.ENSP00000259037 0 0 0 0 942 900 111 994
9606.ENSP00000354665 9606.ENSP00000323076 0 0 0 0 909 900 355 993
9606.ENSP00000354665 9606.ENSP00000418842 0 0 0 61 942 900 198 995
9606.ENSP00000354665 9606.ENSP00000281031 0 0 0 0 909 900 336 993
9606.ENSP00000354665 9606.ENSP00000458770 0 0 0 62 942 900 155 994
9606.ENSP00000354665 9606.ENSP00000355206 0 0 0 582 942 900 952 999
9606.ENSP00000354665 9606.ENSP00000322450 0 0 0 0 942 900 563 997
9606.ENSP00000354665 9606.ENSP00000312618 0 0 0 0 909 900 257 992
9606.ENSP00000354671 9606.ENSP00000361021 0 0 0 61 920 0 671 973
9606.ENSP00000354687 9606.ENSP00000362060 0 0 0 379 986 900 292 999
9606.ENSP00000354687 9606.ENSP00000356972 295 215 435 690 944 900 727 999
9606.ENSP00000354687 9606.ENSP00000263774 295 0 396 692 991 900 695 999
9606.ENSP00000354687 9606.ENSP00000354728 0 0 0 755 942 540 968 999
9606.ENSP00000354687 9606.ENSP00000327268 295 0 232 599 990 900 694 999
9606.ENSP00000354687 9606.ENSP00000276689 0 0 0 247 942 900 419 997
9606.ENSP00000354687 9606.ENSP00000296684 0 0 0 303 985 900 404 999
